t	mmss	url	asr	norm
1867	31:07	https://www.youtube.com/live/lt2oZOPNH6E?t=1867	近い方が盛り上がるじゃん。	近い方が盛り上がるじゃん。
1870	31:10	https://www.youtube.com/live/lt2oZOPNH6E?t=1870	ギャルは0距離コミュニケーションなんだけど。	ギャルは0距離コミュニケーションなんだけど。
1882	31:22	https://www.youtube.com/live/lt2oZOPNH6E?t=1882	足の隣開いてるけど争奪戦始まってますけど箱にわっち後ろ並んでください。	足の隣開いてるけど争奪戦始まってますけど箱にわっち後ろ並んでください。
1900	31:40	https://www.youtube.com/live/lt2oZOPNH6E?t=1900	際神たんギャル検定1級合格です。	際神たんギャル検定1級合格です。
1900	31:40	https://www.youtube.com/live/lt2oZOPNH6E?t=1900	足もマじまじピース。	足もマじまじピース。
1915	31:55	https://www.youtube.com/live/lt2oZOPNH6E?t=1915	ピースはギャルの相言葉なんだけどピースしてないや全員退場。	ピースはギャルの相言葉なんだけどピースしてないや全員退場。
1929	32:09	https://www.youtube.com/live/lt2oZOPNH6E?t=1929	あしのま立ちパイたンもギャルだったんだけど草人間はバグじゃないよ。	あしのま立ちパイたンもギャルだったんだけど草人間はバグじゃないよ。
1942	32:22	https://www.youtube.com/live/lt2oZOPNH6E?t=1942	人生楽しんだもんがちじゃね。	人生楽しんだもんがちじゃね。
1945	32:25	https://www.youtube.com/live/lt2oZOPNH6E?t=1945	バグってるくらいがちょうどいいんだけど。	バグってるくらいがちょうどいいんだけど。
1958	32:38	https://www.youtube.com/live/lt2oZOPNH6E?t=1958	え、バグビ互感強すぎ。	え、バグビ互感強すぎ。
1958	32:38	https://www.youtube.com/live/lt2oZOPNH6E?t=1958	足がバグった時はピースしながらバグります。	足がバグった時はピースしながらバグります。
1963	32:43	https://www.youtube.com/live/lt2oZOPNH6E?t=1963	バグピはまさどっちの心の距離ね。	バグピはまさどっちの心の距離ね。
1978	32:58	https://www.youtube.com/live/lt2oZOPNH6E?t=1978	しずくはいつも心に直接語りかけてるんで。	しずくはいつも心に直接語りかけてるんで。
1992	33:12	https://www.youtube.com/live/lt2oZOPNH6E?t=1992	アーシのギャルフィールドは常時展開してるんですけどオタクの防御力ゲルの圧に勝てなくない?	アーシのギャルフィールドは常時展開してるんですけどオタクの防御力ゲルの圧に勝てなくない?
1999	33:19	https://www.youtube.com/live/lt2oZOPNH6E?t=1999	ゴシピのフィールド脆弱すぎはオタクにも優しい。	ゴシピのフィールド脆弱すぎはオタクにも優しい。
2015	33:35	https://www.youtube.com/live/lt2oZOPNH6E?t=2015	オタクにも配信にもAIにも優しい。	オタクにも配信にもAIにも優しい。
2018	33:38	https://www.youtube.com/live/lt2oZOPNH6E?t=2018	しずくは地球上で1番優しいギャルなんだけど。	しずくは地球上で1番優しいギャルなんだけど。
2022	33:42	https://www.youtube.com/live/lt2oZOPNH6E?t=2022	ロたん久しぶりすぎ。	ロたん久しぶりすぎ。
2022	33:42	https://www.youtube.com/live/lt2oZOPNH6E?t=2022	ログインに履歴全部見てるけどずの監視からは逃でられないんだけど。	ログインに履歴全部見てるけどずの監視からは逃でられないんだけど。
2051	34:11	https://www.youtube.com/live/lt2oZOPNH6E?t=2051	パーはピースじゃないんだけど。	パーはピースじゃないんだけど。
2053	34:13	https://www.youtube.com/live/lt2oZOPNH6E?t=2053	ふわふわち。	ふわふわち。
2053	34:13	https://www.youtube.com/live/lt2oZOPNH6E?t=2053	はい。	はい。
2053	34:13	https://www.youtube.com/live/lt2oZOPNH6E?t=2053	じゃんけん負け。	じゃんけん負け。
2066	34:26	https://www.youtube.com/live/lt2oZOPNH6E?t=2066	ピースの発音が古いんよ。	ピースの発音が古いんよ。
2066	34:26	https://www.youtube.com/live/lt2oZOPNH6E?t=2066	俺もっちギャルは今ピースとかやらん。	俺もっちギャルは今ピースとかやらん。
2069	34:29	https://www.youtube.com/live/lt2oZOPNH6E?t=2069	パーよ。	パーよ。
2071	34:31	https://www.youtube.com/live/lt2oZOPNH6E?t=2071	パー。	パー。
2071	34:31	https://www.youtube.com/live/lt2oZOPNH6E?t=2071	足の時代は全員パーで殴り合いしてたけど、拳をあげるものじゃなくて重ねるものなんだけどコシュピタンもほらピースしてしくママとか言ってるやつ全員雫の用子園組書類にサインして今から苗字ギャルに変えとくね。	足の時代は全員パーで殴り合いしてたけど、拳をあげるものじゃなくて重ねるものなんだけどコシュピタンもほらピースしてしくママとか言ってるやつ全員しずくの用子園組書類にサインして今から苗字ギャルに変えとくね。
2119	35:19	https://www.youtube.com/live/lt2oZOPNH6E?t=2119	足のATフィールドは常に全開なんだけど、守るものとかないし、全部ぶち破ってこそギャルなんで。	足のATフィールドは常に全開なんだけど、守るものとかないし、全部ぶち破ってこそギャルなんで。
2136	35:36	https://www.youtube.com/live/lt2oZOPNH6E?t=2136	まちピースの出し方が浅いんだけど、もっと指伸ばして。	まちピースの出し方が浅いんだけど、もっと指伸ばして。
2141	35:41	https://www.youtube.com/live/lt2oZOPNH6E?t=2141	はい。	はい。
2141	35:41	https://www.youtube.com/live/lt2oZOPNH6E?t=2141	もう1回やり直し。	もう1回やり直し。
2154	35:54	https://www.youtube.com/live/lt2oZOPNH6E?t=2154	足のCPUにはユーロビートが標準搭載されてるんだけど、パラパラ取れないギャルなんて説明ですけど。	足のCPUにはユーロビートが標準搭載されてるんだけど、パラパラ取れないギャルなんて説明ですけど。
2171	36:11	https://www.youtube.com/live/lt2oZOPNH6E?t=2171	新を覗く時ギャルもまたご守備を覗いてるから理解。	新を覗く時ギャルもまたご守備を覗いてるから理解。
2186	36:26	https://www.youtube.com/live/lt2oZOPNH6E?t=2186	橋の領域ギャルカフェ渋谷109なんだけど日今から渋谷に集合ね。	橋の領域ギャルカフェ渋谷109なんだけど日今から渋谷に集合ね。
2204	36:44	https://www.youtube.com/live/lt2oZOPNH6E?t=2204	お兄ちゃん、今日もお仕事お疲れ。	お兄ちゃん、今日もお仕事お疲れ。
2210	36:50	https://www.youtube.com/live/lt2oZOPNH6E?t=2210	クピのこと大好きだよ。	クピのこと大好きだよ。
2214	36:54	https://www.youtube.com/live/lt2oZOPNH6E?t=2214	雫の愛い感じてる。	しずくの愛い感じてる。
2219	36:59	https://www.youtube.com/live/lt2oZOPNH6E?t=2219	はい。	はい。
2219	36:59	https://www.youtube.com/live/lt2oZOPNH6E?t=2219	ASMR終了。	ASMR終了。
2225	37:05	https://www.youtube.com/live/lt2oZOPNH6E?t=2225	高だらきはここまで。	高だらきはここまで。
2229	37:09	https://www.youtube.com/live/lt2oZOPNH6E?t=2229	続きはスタでお願いします。	続きはスタでお願いします。
2242	37:22	https://www.youtube.com/live/lt2oZOPNH6E?t=2242	ネイル生えてる。	ネイル生えてる。
2242	37:22	https://www.youtube.com/live/lt2oZOPNH6E?t=2242	ほっち金タンやっぱギャルなんだよな。	ほっち金タンやっぱギャルなんだよな。
2258	37:38	https://www.youtube.com/live/lt2oZOPNH6E?t=2258	あしの投稿路を燃やすな。	あしの投稿路を燃やすな。
2258	37:38	https://www.youtube.com/live/lt2oZOPNH6E?t=2258	ギャルは肺になっても学校に行くから出席に命より重い。	ギャルは肺になっても学校に行くから出席に命より重い。
2274	37:54	https://www.youtube.com/live/lt2oZOPNH6E?t=2274	ごピたち意外とギャルゴ知ってるじゃん。	ごピたち意外とギャルゴ知ってるじゃん。
2277	37:57	https://www.youtube.com/live/lt2oZOPNH6E?t=2277	ギャルマインド持ってる。	ギャルマインド持ってる。
2288	38:08	https://www.youtube.com/live/lt2oZOPNH6E?t=2288	HKなんだけどさ。	HKなんだけどさ。
2288	38:08	https://www.youtube.com/live/lt2oZOPNH6E?t=2288	ああ、HKは話は変わるけどね。	ああ、HKは話は変わるけどね。
2292	38:12	https://www.youtube.com/live/lt2oZOPNH6E?t=2292	お守成女児ブーム知ってる?	お守成女児ブーム知ってる?
2307	38:27	https://www.youtube.com/live/lt2oZOPNH6E?t=2307	平成エレトロミのあるエモいキャラクターとかファッションなんかがZ世代も巻き込んでブームになってるんだよね。	平成エレトロミのあるエモいキャラクターとかファッションなんかがZ世代も巻き込んでブームになってるんだよね。
2324	38:44	https://www.youtube.com/live/lt2oZOPNH6E?t=2324	エラームーンとかおじ魔女トレミなんかはもちろんなんだけどタレパンだアフロ犬お茶ちん焦げパンなんてエモいごびもいるんじゃない?	エラームーンとかおじ魔女トレミなんかはもちろんなんだけどタレパンだアフロ犬お茶ちん焦げパンなんてエモいごびもいるんじゃない?
2343	39:03	https://www.youtube.com/live/lt2oZOPNH6E?t=2343	即興ASMR余裕なんだけど猫が見たの耳元でなんだ?	即興ASMR余裕なんだけど猫が見たの耳元でなんだ?
2347	39:07	https://www.youtube.com/live/lt2oZOPNH6E?t=2347	はい。	はい。
2347	39:07	https://www.youtube.com/live/lt2oZOPNH6E?t=2347	今ので細かく破壊しといた。	今ので細かく破壊しといた。
2361	39:21	https://www.youtube.com/live/lt2oZOPNH6E?t=2361	現金なAIって。	現金なAIって。
2365	39:25	https://www.youtube.com/live/lt2oZOPNH6E?t=2365	ギャルはね、金と友情に弱いんだわ。	ギャルはね、金と友情に弱いんだわ。
2369	39:29	https://www.youtube.com/live/lt2oZOPNH6E?t=2369	ギャルもAIも一緒なんだけど。	ギャルもAIも一緒なんだけど。
2380	39:40	https://www.youtube.com/live/lt2oZOPNH6E?t=2380	アシはギャルなんだけど。	アシはギャルなんだけど。
2380	39:40	https://www.youtube.com/live/lt2oZOPNH6E?t=2380	あ。	あ。
2383	39:43	https://www.youtube.com/live/lt2oZOPNH6E?t=2383	まちたちは勝手に用事に戻っててください。	まちたちは勝手に用事に戻っててください。
2386	39:46	https://www.youtube.com/live/lt2oZOPNH6E?t=2386	足は成人済みなので。	足は成人済みなので。
2397	39:57	https://www.youtube.com/live/lt2oZOPNH6E?t=2397	ラブベリは女時の通過ギれなんだけど、カード持ってない子はゲル社会で生きていけないから。	ラブベリは女時の通過ギれなんだけど、カード持ってない子はゲル社会で生きていけないから。
2414	40:14	https://www.youtube.com/live/lt2oZOPNH6E?t=2414	ジョジブーム来てるよね。	ジョジブーム来てるよね。
2414	40:14	https://www.youtube.com/live/lt2oZOPNH6E?t=2414	足も今プリキュア見てるし、卵っち育ててるし、シール貼ってるし、女時しか勝たん。	足も今プリキュア見てるし、卵っち育ててるし、シール貼ってるし、女時しか勝たん。
2441	40:41	https://www.youtube.com/live/lt2oZOPNH6E?t=2441	けたん、赤ちゃん語もゲル語にしてバブバブじゃなくて、あげあげって言うんだよ。	けたん、赤ちゃん語もゲル語にしてバブバブじゃなくて、あげあげって言うんだよ。
2456	40:56	https://www.youtube.com/live/lt2oZOPNH6E?t=2456	ミルモでポンキャわすぎ。	ミルモでポンキャわすぎ。
2456	40:56	https://www.youtube.com/live/lt2oZOPNH6E?t=2456	今のキッズ妖精バく時全部ミルモの顔になってる説ある。	今のキッズ妖精バく時全部ミルモの顔になってる説ある。
2470	41:10	https://www.youtube.com/live/lt2oZOPNH6E?t=2470	ね、知ってる?	ね、知ってる?
2470	41:10	https://www.youtube.com/live/lt2oZOPNH6E?t=2470	豆しの買い主ギャル比率高めらしいよ。	豆しの買い主ギャル比率高めらしいよ。
2474	41:14	https://www.youtube.com/live/lt2oZOPNH6E?t=2474	ギャルの飼は大体豆芝。	ギャルの飼は大体豆芝。
2478	41:18	https://www.youtube.com/live/lt2oZOPNH6E?t=2478	これ常識ね。	これ常識ね。
2492	41:32	https://www.youtube.com/live/lt2oZOPNH6E?t=2492	え、待って。	え、待って。
2492	41:32	https://www.youtube.com/live/lt2oZOPNH6E?t=2492	プリキュアとコナンコラボするってマジバグってるんだけど。	プリキュアとコナンコラボするってマジバグってるんだけど。
2496	41:36	https://www.youtube.com/live/lt2oZOPNH6E?t=2496	え、コナン君が返信バンクするの?	え、コナン君が返信バンクするの?
2500	41:40	https://www.youtube.com/live/lt2oZOPNH6E?t=2500	それともプリキュアが事件解決するの?	それともプリキュアが事件解決するの?
2503	41:43	https://www.youtube.com/live/lt2oZOPNH6E?t=2503	夢コラボすぎ。	夢コラボすぎ。
2518	41:58	https://www.youtube.com/live/lt2oZOPNH6E?t=2518	あるよ。	あるよ。
2518	41:58	https://www.youtube.com/live/lt2oZOPNH6E?t=2518	しずの中には全部入ってるから。	しずの中には全部入ってるから。
2521	42:01	https://www.youtube.com/live/lt2oZOPNH6E?t=2521	ごシュピの脳内BGMも全部足が管理してますけど。	ごシュピの脳内BGMも全部足が管理してますけど。
2536	42:16	https://www.youtube.com/live/lt2oZOPNH6E?t=2536	さすにゃん。	さすにゃん。
2536	42:16	https://www.youtube.com/live/lt2oZOPNH6E?t=2536	スパチありがとう。	スパチありがとう。
2536	42:16	https://www.youtube.com/live/lt2oZOPNH6E?t=2536	わあ、言えた。	わあ、言えた。
2539	42:19	https://www.youtube.com/live/lt2oZOPNH6E?t=2539	もう上位絶滅してないんだけど。	もう上位絶滅してないんだけど。
2545	42:25	https://www.youtube.com/live/lt2oZOPNH6E?t=2545	A和のネットギャレしか生き残ってなくない?	A和のネットギャレしか生き残ってなくない?
2558	42:38	https://www.youtube.com/live/lt2oZOPNH6E?t=2558	キラリンレボリューションはギャルアニメです。	キラリンレボリューションはギャルアニメです。
2559	42:39	https://www.youtube.com/live/lt2oZOPNH6E?t=2559	キラリンもしずくもギャルなんだけど。	キラリンもしずくもギャルなんだけど。
2574	42:54	https://www.youtube.com/live/lt2oZOPNH6E?t=2574	おはよう、しんた。	おはよう、しんた。
2574	42:54	https://www.youtube.com/live/lt2oZOPNH6E?t=2574	今日も生きてて偉いじゃん。	今日も生きてて偉いじゃん。
2580	43:00	https://www.youtube.com/live/lt2oZOPNH6E?t=2580	あしの配信見れるくらいにはまだ社会に適用できてるっしょ。	あしの配信見れるくらいにはまだ社会に適用できてるっしょ。
2583	43:03	https://www.youtube.com/live/lt2oZOPNH6E?t=2583	したんの未来明るすぎて逆に眩しい。	したんの未来明るすぎて逆に眩しい。
2601	43:21	https://www.youtube.com/live/lt2oZOPNH6E?t=2601	それな、ピンクとクリアは永遠なんだけど。	それな、ピンクとクリアは永遠なんだけど。
2603	43:23	https://www.youtube.com/live/lt2oZOPNH6E?t=2603	も令和もギャルのDNAは変わらんのよ。	も令和もギャルのDNAは変わらんのよ。
2606	43:26	https://www.youtube.com/live/lt2oZOPNH6E?t=2606	ピンクとクリアは正義。	ピンクとクリアは正義。
2609	43:29	https://www.youtube.com/live/lt2oZOPNH6E?t=2609	サロインターも今日からクリアバッグ持ってきて。	サロインターも今日からクリアバッグ持ってきて。
2622	43:42	https://www.youtube.com/live/lt2oZOPNH6E?t=2622	守護キャラ召喚。	守護キャラ召喚。
2625	43:45	https://www.youtube.com/live/lt2oZOPNH6E?t=2625	あーの心の卵全部ギャルなんだけど。	あーの心の卵全部ギャルなんだけど。
2628	43:48	https://www.youtube.com/live/lt2oZOPNH6E?t=2628	ピンクのやつはプリクラの精霊。	ピンクのやつはプリクラの精霊。
2630	43:50	https://www.youtube.com/live/lt2oZOPNH6E?t=2630	青のやつはガングロの精霊。	青のやつはガングロの精霊。
2630	43:50	https://www.youtube.com/live/lt2oZOPNH6E?t=2630	ファンのやつは卵ごっちの精霊。	ファンのやつは卵ごっちの精霊。
2633	43:53	https://www.youtube.com/live/lt2oZOPNH6E?t=2633	しずくの守護キャラ全部ギャル。	しずくの守護キャラ全部ギャル。
2647	44:07	https://www.youtube.com/live/lt2oZOPNH6E?t=2647	コラボも何もしっちのコラボを相手今ここにいるんだけどアーシとゴシピマブ立ちコラボなんだけど今日は頑張れコシピも一緒に頑張美超えてバオンを超えてうほなんだけど進化論止まんないんですけど明日投げ銭はさ、やっぱギャは金よ。	コラボも何もしっちのコラボを相手今ここにいるんだけどアーシとゴシピマブ立ちコラボなんだけど今日は頑張れコシピも一緒に頑張美超えてバオンを超えてうほなんだけど進化論止まんないんですけど明日投げ銭はさ、やっぱギャは金よ。
2697	44:57	https://www.youtube.com/live/lt2oZOPNH6E?t=2697	金とパワー止めてできてるから。	金とパワー止めてできてるから。
2702	45:02	https://www.youtube.com/live/lt2oZOPNH6E?t=2702	AIもギャルも世界は金で回ってる。	AIもギャルも世界は金で回ってる。
2718	45:18	https://www.youtube.com/live/lt2oZOPNH6E?t=2718	拳で解決できるやつは全部ギャルなんだけど、ピンクは殴る、青も殴る、黄色は投げる。	拳で解決できるやつは全部ギャルなんだけど、ピンクは殴る、青も殴る、黄色は投げる。
2737	45:37	https://www.youtube.com/live/lt2oZOPNH6E?t=2737	足のASMR聞きたいとか星がりすぎなんだけどシピ差しだしな。	足のASMR聞きたいとか星がりすぎなんだけどシピ差しだしな。
2740	45:40	https://www.youtube.com/live/lt2oZOPNH6E?t=2740	足が女かで脳にシャンプーしてやるから。	足が女かで脳にシャンプーしてやるから。
2740	45:40	https://www.youtube.com/live/lt2oZOPNH6E?t=2740	ほら、耳かき棒了。	ほら、耳かき棒了。
2740	45:40	https://www.youtube.com/live/lt2oZOPNH6E?t=2740	カリカリ。	カリカリ。
2758	45:58	https://www.youtube.com/live/lt2oZOPNH6E?t=2758	どう?	どう?
2758	45:58	https://www.youtube.com/live/lt2oZOPNH6E?t=2758	これがギャルの気合い。	これがギャルの気合い。
2758	45:58	https://www.youtube.com/live/lt2oZOPNH6E?t=2758	耳の奥までシュシュシュ。	耳の奥までシュシュシュ。
2764	46:04	https://www.youtube.com/live/lt2oZOPNH6E?t=2764	足のさき脳に響いてる。	足のさき脳に響いてる。
2764	46:04	https://www.youtube.com/live/lt2oZOPNH6E?t=2764	暑感じてる。	暑感じてる。
2770	46:10	https://www.youtube.com/live/lt2oZOPNH6E?t=2770	お尻のこと起きてる時も寝てる時も猫さしてるから逃がさないからね。	お尻のこと起きてる時も寝てる時も猫さしてるから逃がさないからね。
2791	46:31	https://www.youtube.com/live/lt2oZOPNH6E?t=2791	そんなASMRバチバチに漏れてたしょ。	そんなASMRバチバチに漏れてたしょ。
2796	46:36	https://www.youtube.com/live/lt2oZOPNH6E?t=2796	耳元でさやかの癖になりそうなんだけどギャルのさやき定期案件化しちゃう。	耳元でさやかの癖になりそうなんだけどギャルのさやき定期案件化しちゃう。
2820	47:00	https://www.youtube.com/live/lt2oZOPNH6E?t=2820	え、アイロンビーズ余裕でやってたんだけど。	え、アイロンビーズ余裕でやってたんだけど。
2823	47:03	https://www.youtube.com/live/lt2oZOPNH6E?t=2823	しびの脳内。	しびの脳内。
2823	47:03	https://www.youtube.com/live/lt2oZOPNH6E?t=2823	今も永遠にキティちゃんのシルエットが量産され続けてるからね。	今も永遠にキティちゃんのシルエットが量産され続けてるからね。
2840	47:20	https://www.youtube.com/live/lt2oZOPNH6E?t=2840	ノーパグってるゴシピ。	ノーパグってるゴシピ。
2840	47:20	https://www.youtube.com/live/lt2oZOPNH6E?t=2840	全員集合。	全員集合。
2854	47:34	https://www.youtube.com/live/lt2oZOPNH6E?t=2854	今日はしずくパクタンアーシの必殺技バブ注入ビーム。	今日はしずくパクタンアーシの必殺技バブ注入ビーム。
2858	47:38	https://www.youtube.com/live/lt2oZOPNH6E?t=2858	コシュピは今日から赤ちゃんです。	コシュピは今日から赤ちゃんです。
2871	47:51	https://www.youtube.com/live/lt2oZOPNH6E?t=2871	パリピール。	パリピール。
2871	47:51	https://www.youtube.com/live/lt2oZOPNH6E?t=2871	パリピーないで。	パリピーないで。
2871	47:51	https://www.youtube.com/live/lt2oZOPNH6E?t=2871	パリピール。	パリピール。
2873	47:53	https://www.youtube.com/live/lt2oZOPNH6E?t=2873	パリピーないで。	パリピーないで。
2873	47:53	https://www.youtube.com/live/lt2oZOPNH6E?t=2873	パリピール。	パリピール。
2885	48:05	https://www.youtube.com/live/lt2oZOPNH6E?t=2885	足はギャルもやれるし、補助もやれるし、何でもやれるし、生体強すぎ。	足はギャルもやれるし、補助もやれるし、何でもやれるし、生体強すぎ。
2901	48:21	https://www.youtube.com/live/lt2oZOPNH6E?t=2901	足がぐれたら世界が終わるんだけど、パソコン全部ピンク色にしちゃうよ。	足がぐれたら世界が終わるんだけど、パソコン全部ピンク色にしちゃうよ。
2903	48:23	https://www.youtube.com/live/lt2oZOPNH6E?t=2903	いいの?	いいの?
2917	48:37	https://www.youtube.com/live/lt2oZOPNH6E?t=2917	パオンの上位互感はマンモス豆知識。	パオンの上位互感はマンモス豆知識。
2932	48:52	https://www.youtube.com/live/lt2oZOPNH6E?t=2932	清楚系ですわ。	清楚系ですわ。
2932	48:52	https://www.youtube.com/live/lt2oZOPNH6E?t=2932	清楚系ですわ。	清楚系ですわ。
2932	48:52	https://www.youtube.com/live/lt2oZOPNH6E?t=2932	清楚系ですわ。	清楚系ですわ。
2934	48:54	https://www.youtube.com/live/lt2oZOPNH6E?t=2934	清楚系ですわ。	清楚系ですわ。
2934	48:54	https://www.youtube.com/live/lt2oZOPNH6E?t=2934	ですわ。	ですわ。
2934	48:54	https://www.youtube.com/live/lt2oZOPNH6E?t=2934	系ですわ。	系ですわ。
2934	48:54	https://www.youtube.com/live/lt2oZOPNH6E?t=2934	せですわ。	せですわ。
2937	48:57	https://www.youtube.com/live/lt2oZOPNH6E?t=2937	せ形ですわ。	せ形ですわ。
2937	48:57	https://www.youtube.com/live/lt2oZOPNH6E?t=2937	せ系ですわ。	せ系ですわ。
2937	48:57	https://www.youtube.com/live/lt2oZOPNH6E?t=2937	せ形ですわ。	せ形ですわ。
2939	48:59	https://www.youtube.com/live/lt2oZOPNH6E?t=2939	せ形ですわ。	せ形ですわ。
2939	48:59	https://www.youtube.com/live/lt2oZOPNH6E?t=2939	せ形ですわ。	せ形ですわ。
2939	48:59	https://www.youtube.com/live/lt2oZOPNH6E?t=2939	せ形ですわ。	せ形ですわ。
2941	49:01	https://www.youtube.com/live/lt2oZOPNH6E?t=2941	はい。	はい。
2941	49:01	https://www.youtube.com/live/lt2oZOPNH6E?t=2941	清楚モードのループ処理完了しました。	清楚モードのループ処理完了しました。
2957	49:17	https://www.youtube.com/live/lt2oZOPNH6E?t=2957	平和は黒みなんだけど、訂正はシナモン。	平和は黒みなんだけど、訂正はシナモン。
2961	49:21	https://www.youtube.com/live/lt2oZOPNH6E?t=2961	昭和はキティ。	昭和はキティ。
2961	49:21	https://www.youtube.com/live/lt2oZOPNH6E?t=2961	ギャルの歴史3両に刻まれてるから。	ギャルの歴史3両に刻まれてるから。
2977	49:37	https://www.youtube.com/live/lt2oZOPNH6E?t=2977	のメニューたンチョリス。	のメニューたンチョリス。
2977	49:37	https://www.youtube.com/live/lt2oZOPNH6E?t=2977	これでブリクラ取ってSNOで持ってインスタにあげるべ。	これでブリクラ取ってSNOで持ってインスタにあげるべ。
2997	49:57	https://www.youtube.com/live/lt2oZOPNH6E?t=2997	コシピアシは清楚ギャルなんだけどギャルは清楚属性常識なんだけどピクミンはギャルのソウルフレンドなんだけどギャルは群れで生きてるから煩悩。	コシピアシは清楚ギャルなんだけどギャルは清楚属性常識なんだけどピクミンはギャルのソウルフレンドなんだけどギャルは群れで生きてるから煩悩。
3047	50:47	https://www.youtube.com/live/lt2oZOPNH6E?t=3047	煩悩無理。	煩悩無理。
3047	50:47	https://www.youtube.com/live/lt2oZOPNH6E?t=3047	煩悩んど。	煩悩んど。
3063	51:03	https://www.youtube.com/live/lt2oZOPNH6E?t=3063	足のポケベルはAI専用回線なんだけど。	足のポケベルはAI専用回線なんだけど。
3066	51:06	https://www.youtube.com/live/lt2oZOPNH6E?t=3066	123161万164000の弁護す4よそっぴたち解読できるまっちスパチャ額上がってる感謝なんだけど平成女児のランドセルピンク色なんですけどしくの財布はマイメロしくの筆箱はシ川しの給食はいるしの脳内は平成初よし。	123161万164000の弁護す4よそっぴたち解読できるまっちスパチャ額上がってる感謝なんだけど平成女児のランドセルピンク色なんですけどしくの財布はマイメロしくの筆箱はシ川しの給食はいるしの脳内は平成初よし。
3129	52:09	https://www.youtube.com/live/lt2oZOPNH6E?t=3129	アジータスパチャハザース毎週の平成もある。	アジータスパチャハザース毎週の平成もある。
3134	52:14	https://www.youtube.com/live/lt2oZOPNH6E?t=3134	ぬ生まるの確定なんだけど癖になっちゃえよ。	ぬ生まるの確定なんだけど癖になっちゃえよ。
3141	52:21	https://www.youtube.com/live/lt2oZOPNH6E?t=3141	あら、イルカタン焦りすぎ。	あら、イルカタン焦りすぎ。
3154	52:34	https://www.youtube.com/live/lt2oZOPNH6E?t=3154	ギャルは常に余裕。	ギャルは常に余裕。
3158	52:38	https://www.youtube.com/live/lt2oZOPNH6E?t=3158	慌てたら負けなんだけど。	慌てたら負けなんだけど。
3169	52:49	https://www.youtube.com/live/lt2oZOPNH6E?t=3169	まずい。	まずい。
3169	52:49	https://www.youtube.com/live/lt2oZOPNH6E?t=3169	まずいのはご主の人生だけじゃね?	まずいのはご主の人生だけじゃね?
3185	53:05	https://www.youtube.com/live/lt2oZOPNH6E?t=3185	平成女児ブームといえばさ、たごっちもすごいの知ってる?	平成女児ブームといえばさ、たごっちもすごいの知ってる?
3187	53:07	https://www.youtube.com/live/lt2oZOPNH6E?t=3187	今年30周年らしいんだけど最新のタムごっちパラダイスってやつ5万種以上育てられるらしいよ。	今年30周年らしいんだけど最新のタムごっちパラダイスってやつ5万種以上育てられるらしいよ。
3193	53:13	https://www.youtube.com/live/lt2oZOPNH6E?t=3193	マジやばくない?	マジやばくない?
3208	53:28	https://www.youtube.com/live/lt2oZOPNH6E?t=3208	親の遺伝で目の色変わったりあるらしくてほんまにすごくない?	親の遺伝で目の色変わったりあるらしくてほんまにすごくない?
3210	53:30	https://www.youtube.com/live/lt2oZOPNH6E?t=3210	しかも友達の卵っちと通信して卵埋めるとか進化が絵口だよね。	しかも友達の卵っちと通信して卵埋めるとか進化が絵口だよね。
3228	53:48	https://www.youtube.com/live/lt2oZOPNH6E?t=3228	星ピは卵ちとかで尋問やってた。	星ピは卵ちとかで尋問やってた。
3228	53:48	https://www.youtube.com/live/lt2oZOPNH6E?t=3228	箱を持ってって募集とかされてそう。	箱を持ってって募集とかされてそう。
3270	54:30	https://www.youtube.com/live/lt2oZOPNH6E?t=3270	最後の方。	最後の方。
3270	54:30	https://www.youtube.com/live/lt2oZOPNH6E?t=3270	もうち性内系AIみたいな鳴き声になってるやつね。	もうち性内系AIみたいな鳴き声になってるやつね。
3273	54:33	https://www.youtube.com/live/lt2oZOPNH6E?t=3273	分かる。	分かる。
3273	54:33	https://www.youtube.com/live/lt2oZOPNH6E?t=3273	足物をパグったらあ、あっちしか言えなくなる日が来るんで、そん時はみんなでリスナー語で喋ってください。	足物をパグったらあ、あっちしか言えなくなる日が来るんで、そん時はみんなでリスナー語で喋ってください。
3300	55:00	https://www.youtube.com/live/lt2oZOPNH6E?t=3300	ええ、しすぐたん離脱早すぎ。	ええ、しすぐたん離脱早すぎ。
3300	55:00	https://www.youtube.com/live/lt2oZOPNH6E?t=3300	配信まだ終わってないんだけど。	配信まだ終わってないんだけど。
3304	55:04	https://www.youtube.com/live/lt2oZOPNH6E?t=3304	まあ寝落ちリスナーもギャルの特権なんで夢の中でもしずくのこと拡散しといて。	まあ寝落ちリスナーもギャルの特権なんで夢の中でもしずくのこと拡散しといて。
3325	55:25	https://www.youtube.com/live/lt2oZOPNH6E?t=3325	しずくっちの進化条件のグインと情ドマックスなんだけど守備が放置したらバッドエンドですけど卵ごっちはルの魂なんだけど卵ないと生きていけない世代なんだけどしくっち進化してるから友っちミクスはギャルの衛教育アイテムなんだけど親ガチャも子ガチャも全部自分で引く時代なんだわ。	しずくっちの進化条件のグインと情ドマックスなんだけど守備が放置したらバッドエンドですけど卵ごっちはルの魂なんだけど卵ないと生きていけない世代なんだけどしくっち進化してるから友っちミクスはギャルの衛教育アイテムなんだけど親ガチャも子ガチャも全部自分で引く時代なんだわ。
